id,type,title,display_entry,abstract,link,extent,date
8025952,696,"Account of pictures, chiefly original portraits, extant about AD 1769 , 1769.","Account of pictures, chiefly original portraits, extant about AD 1769 , 1769.","A manuscript catalog of pictures, chiefly portraits, in various private collections in England. Arranged by location. Originally attributed to Horace Walpole (although according to a letter dated 19 September 1973 from Wilmarth Lewis of the Lewis Walpole Library, it is not in Walpole's hand). The text is in black ink with the attributions of the individual paintings underscored in red ink. Leaves written on rectos only. Includes the author's observations on the condition and artistic merit of the works described; of the Van Dyck portrait of the Earl of Strafford at Blenheim Palace we are told ""Ld Rockingham's pict. better"", and Verrio's great staircase at Hampton Court is described as ""very bad"". Some entries also record details of date, value and provenance. Works by Van Dyck, Rubens and Holbein predominate among works by other artists. The content is not restricted to paintings, but also includes statues, funeral monuments and stained glass, as well as architectural features such as the Grinling Gibbons carvings at Burleigh, Windsor and Petworth. The author seems to have had a particular interest in Gibbons, as the final unfoliated leaf bears a list of his works. Some entries record the architect of an entire building; for example The Grange in Hampshire is described as ""one of ye best works of In. Jones"", and in the entry for Easton ""ye house designed & built by Sir Jn. Vanbrugh"". ",http://www.worldcat.org/oclc/702180296,"1 v. ([1], 34, [1] leaves) ; 17 cm.",
6369008,696,Hazle M. Chapman papers 1923-1982,"Hazle M. Chapman papers, 1923-1982","Teacher of  Seattle, Washington",http://nwda.orbiscascade.org/ark:/80444/xv28167,.42 cubic foot plus 1 vertical  file,
6563763,696,"Letter from Lord Byron to the Hon. Douglas Kinnaird; March 1822. Forged. The letter is stated by T. J. Wise to be the work of de Gibler [1848].Quarto; ff. i+2.De Gibler, alias 'Major George Gordon Byron'; forger: Hon Douglas James William Kinnaird: F... Mar 1822","Letter from Lord Byron to the Hon. Douglas Kinnaird; March 1822. Forged. The letter is stated by T. J. Wise to be the work of de Gibler [1848].Quarto; ff. i+2.De Gibler, alias 'Major George Gordon Byron'; forger: Hon Douglas James William Kinnaird: F...","",http://searcharchives.bl.uk/primo_library/libweb/action/search.do?srt=rank&ct=search&mode=Basic&indx=1&vl(freeText0)=040-001980263&fn=search&vid=IAMS_VU2,1 item,
7508308,696,"La donna é mobile [Manuscrito] : humorada lírica en un acto y cinco cuadros, en prosa Florencio Iriarte e Ivo Pelay ; música del maestro Arturo de Bassi. S.XX.","Iriarte, Florencio. La donna é mobile [Manuscrito] : humorada lírica en un acto y cinco cuadros, en prosa Florencio Iriarte e Ivo Pelay ; música del maestro Arturo de Bassi.","",http://www.worldcat.org/oclc/430962304,"73 h, 23 x 19 cm.",
7554668,696,"William Gainer deed, 1810.","Gainer, William, fl. 1810. William Gainer deed, 1810.","This collection contains a deed for land in Washington County, Georgia bought from Abraham Sutton by William Gainer on 29 October 1810. ",http://www.worldcat.org/oclc/455512850,1 folder (.05 cubic feet),
7658876,696,"Letter to Louis Richards, Esq., 14 Febr. 1875, Eaton Place, Baltimore / Almira Lincoln Phelps. 1875.","Phelps, Lincoln, Mrs., 1793-1884. Letter to Louis Richards, Esq., 14 Febr. 1875, Eaton Place, Baltimore / Almira Lincoln Phelps.","Thanks him for returning a note to Mr. John Richards, mentions travelling and returning home, and that her son Gen. Charles E. Phelps is a lawyer, as is the recipient and would like to meet him. ",http://www.worldcat.org/oclc/52786868,1 item ; 15 cm.,
6511733,696,Carter White House Photographs Collection. 1/20/1977 - 1/22/1981. Carter White House Photographs: Presidential. 1/20/1977 - 1/22/1981. Jimmy Carter and Rosalynn Carter - Attending Amy Carter's violin recital,Carter White House Photographs Collection. 1/20/1977 - 1/22/1981. Carter White House Photographs: Presidential. 1/20/1977 - 1/22/1981. Jimmy Carter and Rosalynn Carter - Attending Amy Carter's violin recital,,https://catalog.archives.gov/id/848692,,
7086236,696,"Diary of Edward A. Greene, 1873.","Greene. Edward A., 1843-1919. Diary of Edward A. Greene, 1873.",This diary gives details of Edward A. Greene's work as a brickmaker. ,http://www.worldcat.org/oclc/228438516,1 v. (unpaged) ; 13 cm.,
7106164,696,<>.,"Levy, Isaac, 1919-1977. 880-99 <>.","",http://www.worldcat.org/oclc/233476432,2 p.,
6928354,696,Records 1950-1979.,"Kathryn R. Tyler Neighborhood Center (Cleveland, Ohio). Records 1950-1979.","Trustees' and Directors' minutes, financial records, correspondence, personnel records, lists of services, program reports and evaluations, and information on the Greater Cleveland Neighborhood Centers Association. ",http://www.worldcat.org/oclc/17426595,6.0 linear ft.,
7478049,696,People get ready [music] / [arr.] George Brodbeck. 1985.,"Brodbeck, George. People get ready [music] / [arr.] George Brodbeck.","",http://www.worldcat.org/oclc/428081761,1 ms. score.,
6351323,696,Schauffler family papers 1890-1983,"Schauffler family papers, 1890-1983","Correspondence, subject files, printed materials, and photographs documenting the lives of members of the Schauffler family.",http://hdl.handle.net/10079/fa/mssa.ms.1389,95 linear feet,
6811364,696,Art galleries-Del Monte Lodge clippings,Monterey Public Library. California History Room. Art galleries-Del Monte Lodge clippings,"",http://www.worldcat.org/oclc/123082482,1 folder,
6381373,696,Recipes Close To The Heart 1979,"Recipes Close To The Heart, 1979",Linda Hogberg was a student of folklore at the University of Oregon. This collection includes an essay and fieldwork documentation relating to this student's folklore fieldwork project.,http://nwda.orbiscascade.org/ark:/80444/xv94085,0.02 linear feet,
6348369,696,Frank Endicott (1904-1990) Papers 1929-1981,"Frank Endicott (1904-1990) Papers, 1929-1981","In 1935 Endicott joined the faculty of Northwestern University. He served successively as instructor in Education, 1935-37; assistant professor of Education, 1937-48; associate professor of Education, 1948-61; and professor of Education, 1961-72. Endicott was noted especially for the “Endicott Report” ( ), which he prepared for Northwestern University from 1945 to 1977. The “Endicott Report” is a widely quoted forecast of hiring trends and salary levels for college graduates seeking employment in business and industry. The Frank Endicott Papers, spanning the years 1929 through 1981 consist of biographical materials, correspondence, and publications. The bulk of the papers document the latter period of Endicott's career, 1961-1972, at Northwestern University Annual Survey of Jobs for College Graduates",http://findingaids.library.northwestern.edu/catalog/inu-ead-nua-archon-467,2.00,
6393251,696,"Brandeis University National Women's Committee, Cleveland Chapter Records, Series II 1955-1988","Brandeis University National Women's Committee, Cleveland Chapter Records, Series II, 1955-1988","The Brandeis University National Women's Committee, Cleveland Chapter was established shortly after the founding of Brandeis University in 1948. The university's Women's Committee, comprised of over one hundred local  chapters, assumed full responsibility for the stocking, staffing, and  maintenance of all of the university's libraries.  Collectively, the  various chapters of the committee continue to fulfill this role.  The collection consists of brochures, bulletins, programs, and two scrapbooks.",http://rave.ohiolink.edu/archives/ead/OCLWHi0251,"",
6367487,696,University of Utah Student Involvement Center Fraternity and sorority records 1941-1983,"University of Utah Student Involvement Center Fraternity and sorority records, 1941-1983","Fraternities and sororities have been a significant part of the University of Utah since the 1890s.  They are overseen by the Student Involvement Center which is part of the Office of Student Affairs and Services.  Individual fraternities and sororities are affiliated with the Greek, Interfraternity, and Panhellenic Councils.  This collection contains correspondence, memoranda, and reports of the Greek, Interfraternity, and Panhellenic Councils, as well as materials relating generally to fraternities and sororities at the University of Utah.  Individual chapter histories are also included in the collection.",http://nwda.orbiscascade.org/ark:/80444/xv19970,6.5 linear feet,
6841295,696,"Reminiscences, 1844.","Barron, T. H., (Mrs.). Reminiscences, 1844.","Recollections by Mrs. T. H. Barron of fishing in Fox Lake, Wisconsin, in 1844. ",http://www.worldcat.org/oclc/145773230,0.1 c.f. (1 folder),
6664444,696,"John Kaye Tabor Papers, 1973-1975.","John Kaye Tabor Papers, 1973-1975.","Correspondence, memoranda, speeches, and notes, relating to American economic policy and foreign trade. Mostly photocopy.",http://www.oac.cdlib.org/ark:/13030/tf4f59n6vq,"6 manuscript boxes, 1 envelope; (2.5 linear feet)",
6981765,696,"Lewis, Golda : [miscellaneous ephemeral material].","Lewis, Golda : [miscellaneous ephemeral material].","The folder may include clippings, announcements, small exhibition catalogs, and other ephemeral items. ",http://www.worldcat.org/oclc/199215927,1 folder.,
8153350,696,Tain't a fit night out.,Noble Sissle and his orchestra. Tain't a fit night out.,"",http://www.worldcat.org/oclc/764754057,,
7757046,696,"Sredʹ mrachnykh dneĭ : soch. 73, no. 5 (1893) / P. Chaĭkovskiĭ ; slova, D.M. Ratgauza. [19--]","Tchaikovsky, Peter Ilich, 1840-1893. Sredʹ mrachnykh dneĭ : soch. 73, no. 5 (1893) / P. Chaĭkovskiĭ ; slova, D.M. Ratgauza.","",http://www.worldcat.org/oclc/56808142,1 ms. score ([5] p.) ; 32 cm.,
8255814,696,"Abstracts of expenditures for Barge Canal maintenance, 1913-1922.","New York (State). Comptroller's Office. Abstracts of expenditures for Barge Canal maintenance, 1913-1922.",This series consists of bound volumes of abstracts of expenditures created by the Superintendent of Public Works for the State Comptroller's Office.  The series documents expenditures made by the superintendent for routine maintenance of the Barge Canal. ,http://www.worldcat.org/oclc/81014380,2.5 cu. ft. (8 volumes),
7022470,696,"[Wilfried Eicke, biographical materials] 1968-","[Wilfried Eicke, biographical materials]","",http://www.worldcat.org/oclc/21931307,1 folder.,
7071571,696,Papers [manuscript].,"Hetherington, John, 1907-1974. Papers [manuscript].","Correspondence between John Hetherington and Norman, Mary and Rose Lindsay (1917-1969); rough drafts of Norman Lindsay; embattled Olympian by John Hetherington; letter about the publication of the biography, Hetherington's notes for the preparation of the biography, photographs of Norman Lindsay. Draft of Melba: a biography by John Hetherington, related correspondence and photographs. Manuscript of Great Australians: Thomas Blamey. Photographs of and articles on the Second World War by John Hetherington. Four Norman Lindsay drawings. Photograph album of Donald Mackintosh, Hampstead Heath, 1900. Newscuttings 1934-1936, 1944-1945. Postcards 1900-1910's. ",http://www.worldcat.org/oclc/225777768,1.4 m.,
6672855,696,"Papers. 1884-1889, 1961-1962.",Sanford family. Papers.,"Five letters, re. Sanford family genealogy plus one newspaper clipping, re. John M. Sanford, early Ohio settler. ",http://www.worldcat.org/oclc/10621016,6 items.,
6498074,696,"Records of U.S. Air Force Commands, Activities, and Organizations. 1900 - 2003. Moving Images Relating to Military Aviation Activities. 1947 - 1984. X-19A ROLLOUT","Records of U.S. Air Force Commands, Activities, and Organizations. 1900 - 2003. Moving Images Relating to Military Aviation Activities. 1947 - 1984. X-19A ROLLOUT",,https://catalog.archives.gov/id/68931,,
7167992,696,"Material concerning the Battle of San Pasqual, 1846 December 6.","Material concerning the Battle of San Pasqual, 1846 December 6.","Photoreproduction of muster rolls for Companies C & K, 1st Regiment of Dragoons, from records, Adjutant General's Office, National Archives; pictures of ""Mule Hill"" and grave markers; maps and notes, correspondence from 1948-1949. ",http://www.worldcat.org/oclc/26657393,5 folders in portfolio ; 49 x 53 cm.,
7585132,696,Nature's involvement with jewelry / by Junko Yanagawa. 2001.,"Yanagawa, Junko, 1970-. Nature's involvement with jewelry / by Junko Yanagawa.","",http://www.worldcat.org/oclc/47811718,"iv, 18 leaves : ill. (some col.) ; 28 cm.",
6431933,696,Records of the Bureau of Indian Affairs. 1793 - 1999. Record Of Applications Under The Act Of 1896. 1896 - 1897. 1896 Citizenship Application for Wm M. Bryant,Records of the Bureau of Indian Affairs. 1793 - 1999. Record Of Applications Under The Act Of 1896. 1896 - 1897. 1896 Citizenship Application for Wm M. Bryant,,https://catalog.archives.gov/id/269897,,
8036801,696,"Deeds [microform], 1819-1823.","Green County (Ky.). County Clerk. Deeds [microform], 1819-1823.","",http://www.worldcat.org/oclc/707728764,1 microfilm reel ; 35 mm.,
7549928,696,"Letter 1924 June 18, Staten Island, N.Y. [to] City Editor of the Examiner, [New York City] / Edwin Markham. 1924.","Markham, Edwin, 1852-1940. Letter 1924 June 18, Staten Island, N.Y. [to] City Editor of the Examiner, [New York City] / Edwin Markham.","Markham is sending an advanced copy of an unpublished poem by Swedenborg for him to inspect. Markham see s him as the greatest scholar of the 18th century. Markham also reminds him that he is was the literary editor of the Hearst Newspaper. He discusses Swedenborg and refers to Edward Holden, Carlyle, Emerson Balzac, Browning, and James. At the bottom of the letter he refersto Mr. and Mrs. L. Brackett Bishop who erected a fine statue. ",http://www.worldcat.org/oclc/45123645,1 p. 1 leaf ; 18-25 cm.,
8305952,696,Artist file : miscellaneous uncataloged material.,"BENSON, EMANUEL MERVIN. Artist file : miscellaneous uncataloged material.","",http://www.worldcat.org/oclc/83688062,1 folder,
6840442,696,"Registrations of births and deaths, 1906-1907.","Oconto Falls (Oconto County, Wis. : Town). Clerk. Registrations of births and deaths, 1906-1907.","Death registrations showing death certificate number; name, color, sex, race, occupation, and age of deceased; names and birthplaces of parents; birthplace and marital status of deceased; name of spouse (if any); date and cause of death; duration of illness; place of death; residence at time of death; whether deceased was ever a U.S. soldier or sailor; place of burial and name of undertaker; signature and residence of attending physician, coroner, or justice of the peace; date of registration; and number and date of burial permit.  Birth registrations show registration number; name, sex, and color of child; names of siblings; name and occupation of father; name of mother; time and place of birth; birthplaces of parents; and name and residence of the attending physician or midwife. ",http://www.worldcat.org/oclc/145771949,0.2 c.f. (2 volumes),
